"AK0141","AK0145","AK0164","AK0174","AK0175","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0135","AK0140","AK0142","AK0157","AK0169"
-0.408589033357741,0.702098532327055,-0.488862517177168,-0.85720777296971,-0.0961315560992239,0.343703322556942,-0.663238841050915,3.26907382357891,-0.311173847910786,-0.621516255701658,-0.756277875512313,0.409816987383994,-0.813546389821669,-0.542983675411088,-0.61150770989106,1.41209702205887,-0.688012691939057,1.40371280795966,-0.283302125957183,-0.434428475520572,-0.634217010266527,0.670493282721247
-0.397610775640349,0.87124483634901,-0.397610775640349,-0.397610775640349,0.0845737404653974,-0.397610775640349,-0.397610775640349,0.258150316248263,-0.397610775640349,-0.397610775640349,-0.397610775640349,-0.397610775640349,-0.397610775640349,-0.397610775640349,-0.397610775640349,3.79831055437816,-0.397610775640349,1.7471037384451,-0.397610775640349,-0.397610775640349,-0.397610775640349,-0.397610775640349
-0.21320071635561,4.47721504346782,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561,-0.21320071635561
-0.100418861389138,0.878858898408149,-0.656931375927254,-0.305922123384929,-0.413326004750339,-0.0699239047080763,-0.915691595595997,3.35909777047221,-0.40731410340872,-0.576387009160148,-0.500553307465497,-0.313233944507086,-0.305720461196747,-0.782515239284344,-0.189623147070267,1.32153718521074,-0.407312557265928,1.56001911561662,-0.311637884880163,-0.629293262644898,-0.802277207784198,0.568569020716007
-0.403371990372818,0.166641497116266,-0.52302627563922,-0.431050825087555,0.122159336211212,0.293424441905865,-0.405257697596868,3.24645354938455,-1.03315815152229,-0.328533245228364,-0.554102825093918,-0.21317302960528,-0.22968560722075,-0.287747459311651,-0.569476304234496,2.28460687196502,-0.671073854714048,0.865089332771775,-0.488151433813159,-0.557084182208159,-0.666527368207399,0.383045220501293
-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305,1.13965544182612,-0.270510668613305,4.27055793043998,-0.270510668613305,-0.270510668613305,-0.270510668613305,-0.270510668613305
-0.431696720669292,0.541100273309678,-0.642744075864214,-0.400246859796952,0.055287223005507,-0.408783207801859,-0.715971401053215,3.65770732553428,-0.568971614366403,0.00663856660158601,-0.249605890722218,-0.132357186750409,-0.399623154618941,-0.654520029694762,-0.292794683448168,1.20056285476917,-0.379027621584688,1.40670009899727,-0.59054590602642,-0.555429897330281,-0.716870865005681,0.271192772516019
-0.170846496710024,0.049308001213029,-0.692573827816073,-0.618518920764158,-0.00359657349572584,-0.49236023321794,-0.759950727193208,3.14534960855739,-0.366859557066834,-0.392244096999781,-0.301673788621075,0.0916120890232607,-0.85196133320108,-0.580963459103634,-0.62601870308031,2.4148876879385,-0.568962907156354,0.860161290768633,-0.280858093596284,-0.158257305728539,-0.350014060707977,0.65434140695818
-0.424604178435805,1.25851473456754,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805,2.42001266603863,-0.424604178435805,-0.424604178435805,-0.424604178435805,0.873919461765821,-0.424604178435805,3.0904283494725,-0.424604178435805,-0.424604178435805,-0.424604178435805,-0.424604178435805
0.250049791933707,-0.159128302191765,-0.0297452343729466,-2.29849107666582,-1.43609732612778,0.628794185483445,0.491771777419973,2.35288327498416,1.07361367097173,0.48434438723627,0.296976717421939,0.102655436876399,-0.0377993693152461,0.0529508724053572,0.132216261333298,-0.811677323651891,0.0885515565559804,-1.45529738681364,0.655031605822419,0.278514307700986,0.759849628224205,-1.41996745523078
0.788464437738419,0.558011947186436,0.115471938493294,-1.84359424390834,-1.56207808906659,0.240225775967758,-0.358610485695574,0.647063178234841,0.467002619084982,-0.0333570146883701,0.37879446417806,0.53368139996215,0.967673922976235,0.790281350471849,1.09921388929372,-0.946411281700172,1.84047733782348,-1.62952588414876,-0.280870876648134,-0.283565999941463,0.252740099203208,-1.74108848481702
0.764576165172011,0.555347643928243,0.0835878617841624,-1.88056566360356,-1.50231464005593,0.289213548071869,-0.347479821616123,0.675409229897684,0.505261932470622,-0.085614544402831,0.395832368391638,0.528900484328358,0.974598396761504,0.795941404543473,1.08694570471694,-0.911546871224827,1.78211740669695,-1.58530929339846,-0.238840703838927,-0.240985841233149,0.224794964126575,-1.86986973151623
1.01187346377524,0.491589253381129,0.296463207898729,-2.06431857228439,-1.64893568524238,0.323701088810895,-0.403219067027986,0.72127357307475,0.331416344220134,-0.03290995701485,0.236334353024209,0.720617789360492,0.924221035719224,0.72244185691079,1.22739772263173,-0.809842876807598,1.4186313969395,-1.6915233481749,-0.268269983001265,-0.182316465154996,0.285776724645367,-1.61040185568384
0.658795988058549,0.588537125392555,0.0289428309553727,-1.82769408562988,-1.64997298979936,0.238826466752504,-0.30403617539172,0.794722190836368,0.521164651275689,-0.140111369162591,0.46832511392061,0.474828864989912,0.933792882469647,0.760159630329813,1.00524244166533,-0.919999855849607,1.88317160840212,-1.694699293251,-0.18871080437054,-0.294968487393803,0.30607191511816,-1.64238864931813
0.646699941903087,0.583002288098855,-0.0586200424992568,-1.8664696138141,-1.63537633725518,0.268374051224824,-0.347704927000991,0.840319768889396,0.519382409664702,-0.0986413802910136,0.405070812777549,0.467676700983204,0.956168315620039,0.756339914995944,1.00880676226628,-0.884872058343878,1.95316713822446,-1.58652937664924,-0.204030896905895,-0.246834580683304,0.186227103582526,-1.662155994788
0.637493714771901,0.564074265147921,-0.0537856814612066,-1.81873035732275,-1.5335441391791,0.274864759642461,-0.343034534808101,0.83612495067023,0.589172853574776,-0.128247822238349,0.440074248809773,0.423911258004034,0.958718476587923,0.739552199311117,1.02922909970121,-0.901829480791184,1.95955918199146,-1.56699867586384,-0.24686082712988,-0.267817742776252,0.191432657037709,-1.78335840367985
1.00399066023673,0.588453660534763,0.33614914189038,-1.86720107357335,-1.67720339196801,0.274205553452528,-0.458768270871546,0.540012250156374,0.257058616940773,-0.0714544112057096,0.161377841880056,0.851283656450872,1.03898353981097,0.881551577380601,1.23320004526855,-0.867192184910092,1.50028782939555,-1.57669248654798,-0.367076408397159,-0.29986408992078,0.166739816877832,-1.64784187288134
-1.35897553372705,-0.82090549759592,-0.983520484289377,-0.235494588891371,0.518075380414514,0.230628191615034,0.175235957814211,3.18845012923231,0.270653061327134,1.27864589229084,0.213905868711119,-0.389821338754552,-1.43588239262923,-1.14295557392879,-0.784363924855226,0.257470650278089,0.873150425487878,-0.144996074442843,-0.0391178049831515,0.427154944557875,-0.120583009273153,0.0232457216416624
-1.32735852271783,-1.09082261450754,-1.26004599040436,-0.223869394585628,0.538350381820881,0.444765123079968,0.197528270519408,2.8507963048358,0.75580494810376,1.04065443687954,0.103929944668732,-0.306794234620036,-1.6223144932757,-1.135441775186,-0.760505805788124,0.306844448952168,1.03370318324819,-0.108895613188691,-0.186853142022863,0.503841162895014,0.0768707286795109,0.169812652613804
-1.14060763499471,-1.14797873477601,-1.36509508926858,-0.972631287325764,-0.0885530300205651,-0.21310512293081,0.935505390367527,2.48739808773849,0.959524572748048,0.766013484493286,0.461684655918252,-0.382707006043498,-1.2782089440763,-0.954678844980802,-0.467799558381626,-0.0132046018733283,1.69869957044254,0.160671632021029,0.137748273269437,0.0938320087433665,0.807217835198148,-0.483725656268126
-1.03159306205555,-1.11849117357368,-1.13276195563852,-1.04759922351712,-0.514808755988089,-0.0291833407956558,1.14405714148526,2.00679366377555,1.19472561045507,0.5103812990723,0.53595161606624,-0.568544209953997,-1.23454338720229,-0.885747454572778,-0.267696295824537,0.0155959108422013,2.32456597936849,-0.210203355404537,0.430384601897684,-0.327099796535468,0.464929461114267,-0.259113273014852
-1.31353519770341,-1.09983041507594,-1.45236571419061,-0.764840347237128,-0.251896858118015,0.12334290276553,0.599361969690633,1.86889404579263,1.14014741637726,0.207868626152146,0.235697820811826,0.47133791627086,-1.23389612196181,-1.07959717607927,-0.221301148411518,-0.144334003210444,2.40967205244733,-0.0189110450521036,0.400997387358015,-0.276899073353012,0.884480395801462,-0.484393433074429
-1.39229351403922,-0.868684439085129,-1.12391546106402,-0.167292904215925,0.703553629119869,0.400407490250122,0.442649585696599,2.87064996775032,0.00205060720160112,1.24972083198867,0.173149260837676,-0.488391522928721,-1.56033179361793,-1.30467771383786,-0.895330425215908,0.476166908528158,0.820439400445746,-0.0271925913762876,0.00408149771010877,0.472786571838924,0.0414472967520743,0.171007317261128
-1.11170199502311,-0.852538227775584,-1.43035556707309,-0.257812883042395,-0.0131393980720097,0.154716139070616,0.512931362941746,2.17147259829963,0.523946287549418,0.689073322349882,0.453005812637648,-0.0556019103939673,-1.22646194629311,-1.44909629845308,-0.328628172626997,0.412936129785499,2.62400921062262,-0.157116571272443,-0.155184668867622,-0.229917492573509,0.0321762679411114,-0.306711999731246
-1.07799863830239,-1.23731963029673,-0.997439896859662,-1.40122271249242,0.19995368200507,0.617692434665795,1.01330665480881,2.39460631575873,1.02243346611113,0.263054131140564,0.140656329378515,-0.786147561042129,-1.24980244475117,-1.21389042086769,-0.999285677233604,0.690707339493497,0.560097186663295,-0.106253821185056,1.04002025139754,0.232503811969381,0.592107230411209,0.302221969227314
-1.26989887238544,-1.54184863012399,-0.853200897728502,-1.31551581937469,0.396052995738863,0.735413372114584,1.10909851653982,1.58712668220635,0.426735641205815,0.0528935395132067,0.46418420942461,-0.867518517254232,-1.20012837819244,-1.31462643013392,-1.08124542442505,1.54950756549549,0.826907889221121,0.170879373920403,0.289292831184921,0.17204557623118,0.86890815251893,0.794936624302974
-1.06005750215506,-1.18452864136102,-0.984607286685977,-1.32752598090155,0.0296514777437,0.619155678474952,1.10390163894554,2.5366422307238,0.910091359076188,0.625997478153814,0.196100768679267,-0.914959394641254,-1.2629543303732,-1.16012724506865,-0.985246059055946,0.459220616569793,0.555981129267102,-0.0729797808403149,0.749046423417807,0.438545307006858,0.640387225965179,0.08826488705896
-1.30683517284092,-1.21749840298383,-1.11770349962874,-1.12400647107581,0.225272810578105,0.43996930333008,1.00624230704957,2.35936971956621,0.97696795973451,0.47749345765922,0.111428016055656,-0.690215288023067,-1.27308252598131,-1.02873566771699,-1.04525764015265,0.724563157433745,1.13634921439766,-0.142888696971269,0.924678533548121,0.192987430859463,0.526860664223777,-0.155959209061537
-1.09236333588603,-1.2353758618428,-1.08715147918797,-1.06469583006284,0.147840742772739,0.623936218941066,0.994062231448501,2.54231276546921,1.20799410136528,0.586561391576607,0.314290477120569,-0.730702863147463,-1.27818756288987,-1.17096268375622,-0.925802618031716,0.221418687445483,0.655326321103459,-0.246952556887444,0.925452446213718,0.215907835082914,0.574727698588226,-0.177636125435416
-1.19534800100277,-1.18242435689413,-1.08427359233039,-1.45152939590847,0.445937634542648,0.856569726271813,1.37473729498455,1.5790551134869,0.6388004401054,-0.0640940003455232,0.297505947623708,-0.785283960705283,-1.06230531402353,-1.28715748937139,-1.17119467593519,1.69420042309043,0.653588732321467,-0.02606251060886,0.536932631251466,0.0538458652125925,0.679862777867769,0.498636710366786
