"AK0141","AK0145","AK0164","AK0174","AK0175","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0135","AK0140","AK0142","AK0157","AK0169"
6.87880523963172e-07,8.45318933804516e-07,3.14779260282366e-07,3.67737918484648e-07,8.07485447802381e-07,4.5795739318232e-07,2.66596225195416e-07,3.0593816582159e-06,5.47706306212247e-07,5.29553138144821e-07,5.94322404566838e-07,8.75571726172897e-07,2.0079696315408e-07,3.94594840421155e-07,3.62374622194313e-07,2.5370086687161e-06,4.03176758272585e-07,1.42518195603028e-06,6.09208268609419e-07,6.96883393438983e-07,5.59752974278297e-07,1.27799461474701e-06
0,2.93967688853589e-07,0,0,0,0,0,0,0,0,0,4.96830873317193e-07,0,0,0,2.26795617637422e-07,0,6.13923342249518e-07,0,0,0,0
0.00143195861127443,0.00134776154666072,0.00131760991602071,0.000557868436551667,0.000744590483618973,0.00132697541878275,0.00121871955282616,0.00169588183204103,0.00148988010390098,0.00125846782194469,0.00133265559508287,0.00140439274293588,0.00150278286734182,0.00145781999845104,0.00150666490785281,0.000864478496421933,0.00163219665198335,0.000754294781010685,0.00132111086818696,0.00119201689400787,0.00135279971722794,0.000655339692320521
0.00107664718790137,0.000955142613618903,0.000993562643430824,0.000319863338212411,0.000575949348258828,0.00118911453881978,0.00114842602299272,0.00170107916706452,0.00132120274929038,0.00114622047510231,0.00109058203970721,0.00103287874423345,0.000991170985002801,0.00101811907837486,0.00104165676887026,0.000761369554432007,0.00102869062664195,0.000570247930628398,0.00119690568559505,0.00108509966597905,0.00122803117684668,0.000580739079490065
0.00248827465746078,0.00235723556347068,0.00210560000225534,0.000991642600477359,0.00115171733772876,0.00217653709560281,0.0018360289024007,0.00240787156487529,0.00230548615572726,0.00202097340031363,0.00225532954134719,0.00234340081229521,0.00259017613191978,0.00248930778406261,0.00266497193025741,0.00150179565731574,0.00308646657529534,0.0011133654069771,0.00188023292862894,0.00187870043699171,0.00218365294657385,0.00104992906884193
0.00248719396771352,0.00236389113816102,0.0020858730378483,0.000928355478023619,0.00115126687273835,0.00220705263992754,0.00183183565912034,0.00243464599119248,0.00233437456027689,0.00198615845149112,0.00226988538448276,0.00234830526299971,0.00261096454769932,0.00250567817216663,0.00267717321218332,0.00149941891755647,0.00308685272131244,0.00110235635358911,0.00189585900805185,0.00189459483283849,0.00216908939462521,0.000934658818902906
0.00216505878728196,0.00168845743840623,0.00187535523745829,0.000798549657337907,0.000957398778268597,0.00186217103377591,0.0014767700864796,0.00203735206283886,0.00176275653542662,0.00170813895792204,0.00165341690419721,0.0019882516531147,0.00190021957841903,0.00183043751592742,0.00208963767086449,0.00124244453124614,0.00178770155240812,0.000825408858657531,0.0016310375605559,0.00168977589783982,0.00189611619865023,0.000888509792162714
0.0028159049334654,0.00249557174836468,0.00237543481859289,0.000921927808643513,0.00117767441902346,0.00239220487805977,0.00194464824616161,0.00263698582210606,0.00239695507475945,0.00217264343477682,0.00233841415332261,0.00263658206338779,0.00276193831118462,0.0026377051214329,0.00294860081569038,0.00169429450195356,0.00306634125594537,0.00115145366997779,0.00202773489197767,0.00208065551419192,0.0023688552700506,0.00120139926807715
0.00213355036782307,0.00209597789012393,0.00179672248873411,0.000803844914335871,0.000898885193332445,0.00190896239593115,0.00161865461493814,0.0022062399051826,0.00205994897241535,0.00170631702353218,0.00203169186343902,0.0020351698878866,0.00228061102736878,0.00218775681302053,0.0023188202563205,0.00128925444008044,0.00278831225757096,0.000874966815276849,0.0016803274027747,0.00162350376125444,0.00194492338381532,0.000902941086820906
0.00212924935711893,0.00209576011804727,0.00175842518748364,0.000807942667586784,0.000929440674567085,0.00193034334656377,0.00160643791274293,0.00223104558174734,0.00206231176961768,0.00173738384499723,0.00200221209297052,0.00203512733289217,0.00229195331454219,0.00218689291306531,0.00231962814114593,0.00132402062719786,0.00281612853812235,0.000955122115624302,0.00168197497972866,0.00165947081020971,0.00188715433402878,0.000915361186551245
0.00209443264551623,0.00205638548264047,0.0017362003253907,0.000821577049227178,0.000969365224529559,0.00190651237384519,0.00158630682589869,0.00219736660951544,0.00206939198278067,0.00169761282285922,0.001992126640571,0.00198375071366206,0.00226089658518255,0.00214732102596587,0.00229743634645565,0.00129673012064067,0.00277954865253257,0.000952028534964377,0.0016361456184685,0.00162528540108666,0.00186327648998707,0.000839907375705758
0.00346693491100355,0.00315143161006555,0.00295986525488907,0.00128693536753887,0.00143119423199629,0.00291283356664445,0.00235631113605162,0.00311465167256917,0.00289981447309968,0.00265038555375991,0.00282716727107047,0.00335098960696241,0.00349350383031258,0.003373971023714,0.00364096590616252,0.00204620856238526,0.00384375669878201,0.00150750878993705,0.00242592969059807,0.00247696174877389,0.00283123843877048,0.00145348744824188
0.00244334497814704,0.00198500641747056,0.00208118995183306,0.000785486345297996,0.00120878428245564,0.00195235282937558,0.0016145716545638,0.0021689936577429,0.00198636702949031,0.00181317617283611,0.00222032998090162,0.00235078717235088,0.00266332096593947,0.00219826697909574,0.00257752948502772,0.0015228215108722,0.00198575692538704,0.00117790415554054,0.00181873906171762,0.00181184220861982,0.0019651038289393,0.00111990131449995
0.00279390961644699,0.00211460987174572,0.0024476081316603,0.00103291402094467,0.00131201506766768,0.00249412956323857,0.00231112831148269,0.0030979762789448,0.00292622766798476,0.00252721657507202,0.00280760445154064,0.00262008461921686,0.002818668249142,0.00243306440763561,0.00268123844081439,0.0016943670737157,0.00218283657636633,0.00148177695330898,0.00285453597933058,0.00257678581406766,0.00264120723371726,0.0015012612219384
0.00292783271414251,0.00235113732472663,0.00252161338889767,0.00114217548455047,0.00140896869642854,0.00228992749351004,0.00191766082997267,0.00243153003367216,0.00229259852380802,0.00216294460777205,0.00248531236714616,0.00283143742729929,0.00300607273307182,0.00261480417128882,0.00304705128907977,0.00171047158078967,0.00234912377172357,0.00131839045199855,0.00211461500025523,0.00212694078173268,0.00225140411997969,0.00122050326330365
0.0030366416102763,0.00241578132000984,0.00264830963654398,0.000977634536604365,0.00142324054374345,0.00231298904239219,0.00191953078990918,0.00253716556391923,0.00234602060558439,0.00222522926094206,0.00253795258420225,0.00289273054651934,0.00312084841651381,0.00273732891794224,0.00313598692759484,0.00177797384313551,0.00241663681655696,0.00139231419772815,0.00213499476950922,0.00216936564626524,0.00232440630779422,0.00128440136014296
0.00295625868162857,0.00240884717267635,0.00262711586975263,0.00102118682397356,0.00132138831515062,0.0023451612787542,0.0019543061189511,0.0024757547161682,0.00235569360739715,0.00220375329467434,0.00251251071377759,0.0028638584568767,0.00307662479301603,0.0026913633254658,0.00307231327326266,0.00184873680361006,0.00239288343735736,0.00147596732464665,0.00211601526403066,0.00212844695700809,0.00232768721746598,0.00124221268283132
0.00201230686088528,0.00135202973934946,0.00180298272105827,0.000504384841370592,0.000890098554079611,0.00175375687401118,0.00167234468123258,0.00224717137219832,0.00207549939275916,0.0017972407064001,0.0017409747667352,0.0017471949164387,0.00166306248651432,0.00156643033754082,0.00159895540387564,0.00112942326271355,0.00135434880650468,0.000994577620687144,0.00220965733199746,0.00187036071838464,0.00189880442137633,0.001059249985674
0.0020204079483474,0.00135995003658127,0.00180321239149849,0.000642749401746505,0.000851603227149592,0.00180555720263115,0.00172278520817739,0.0022608967458253,0.00205943016884038,0.0018286285112905,0.00178642702056942,0.00177355265274651,0.00166074941266062,0.00159932336337221,0.00164807398979376,0.00116115044748549,0.00135475750651107,0.000958592298676013,0.00221352659003755,0.00193510497534084,0.00190178585140367,0.00101792806626411
0.00201239826688293,0.00134058567543536,0.00180940790200809,0.000544992978664893,0.000956070378525864,0.00176297399938872,0.00169394481451432,0.00227295380940471,0.00205029991441456,0.00179643146395568,0.00175054567181586,0.00175492033984723,0.00161781200882782,0.00158698582183218,0.00162508586454775,0.00113638767075699,0.00134600062174846,0.00104233072735097,0.00220480196196432,0.00191144201999511,0.0018671570188455,0.00109769883194339
0.00204580517559629,0.00141131885902138,0.0018217702784035,0.000546969845839261,0.000907101546218964,0.001810833969894,0.00175613284059165,0.00233076515610022,0.00205690516822159,0.00180979670491955,0.00175595210720348,0.00182057859078042,0.00167597686914512,0.00166666613468887,0.00170509078098032,0.00112212081491755,0.00135947140639083,0.00101358154748617,0.00224537408700718,0.00194920400227058,0.0019262476457472,0.00113654726136808
0.00158189838574246,0.00148446559823091,0.0013617600944188,0.0013763433185717,0.00136523883640381,0.00147924636170858,0.0013449366492291,0.00167529538606005,0.0017118175564991,0.00176921858329843,0.00186187933159561,0.00228991058195673,0.00151316946778253,0.001201041424876,0.00210852711862101,0.00126318240775796,0.00165599815265379,0.00120834295307163,0.00135318326761259,0.00204134082090055,0.00131655122924985,0.00171458009359667
0.00180346047011107,0.0016585188671405,0.00156206235254042,0.0014580131184945,0.00144120562638662,0.00168242023524007,0.00151200375495034,0.00182519435577077,0.00188595222977725,0.00195848963523054,0.00208763602931617,0.00260201072151882,0.00165387624368532,0.00142393319184469,0.00233537694050904,0.00130527355562627,0.00176117152310944,0.00123370629290394,0.00153026228417756,0.00223325000894149,0.00146994827621197,0.00192633021876582
0.00152465165134574,0.00140865438266885,0.00131844105118584,0.00131373321414223,0.00128420000618856,0.00145187976184714,0.0012923987700899,0.00162867673162048,0.00170105679574202,0.00169615470053946,0.00177493128628795,0.00217740669989358,0.00145392481256427,0.00117717869380474,0.00198842022524788,0.00118362454470828,0.00155015517175244,0.00112473719385611,0.00129754943313594,0.00193911468489523,0.00128215279997544,0.00168408124629284
0.00189071583019533,0.00171931758658506,0.00162128749111556,0.00149079920109625,0.00145004228722266,0.00168564915498505,0.00150673807398648,0.00186791745622357,0.00190954444816631,0.00191683406913733,0.00207709823962801,0.00267221050689452,0.0017258883481472,0.00150193206943684,0.0024291892311669,0.00130379721237627,0.00182122657357057,0.00127323225061302,0.00156984857839327,0.00224871371741766,0.0015034718321284,0.0018559028663852
0.00131576445700589,0.00113060903269022,0.00116047034577055,0.0010287809086952,0.00100802284429419,0.00120329490415098,0.00108927322663431,0.00134244209183352,0.00139422144755928,0.00134836050815859,0.00146973703084533,0.00167180097409444,0.00120034919189629,0.00103705278243864,0.00154967519943245,0.0010201418994199,0.00124785632478534,0.000997552333041527,0.00116838695026145,0.00151582368872263,0.00112663535711751,0.00128020961453846
0.000936370151974917,0.000643849224914106,0.00081314542856787,0.000282292235289451,0.000361787761055081,0.000692331386827602,0.000654338355083485,0.000807525312918892,0.000767589848321115,0.000717743782789921,0.000780905026887976,0.00082366308186079,0.000743553730501849,0.000709479898349333,0.000803238686698449,0.000456206083382305,0.000640475244618734,0.000427279068483017,0.00082551240707503,0.000765904571640551,0.000760061873665445,0.000489882866660294
0.00189664058644349,0.00175317244568411,0.00163961495452063,0.00153385198900033,0.00142224535392428,0.00167189997641744,0.00150673135694825,0.00183419467168582,0.00193090655031253,0.00193469497697016,0.00198221570104218,0.0027039544200566,0.00175566475866948,0.00151455321455904,0.00242828026064292,0.00135440842472193,0.00186843365205148,0.00133524383631154,0.00159223090305629,0.00220473123963613,0.00150318339710315,0.0018126541966303
0.00173923277634783,0.00162968319538298,0.00150684818814139,0.00146200275100131,0.0014463831508386,0.00157539520277987,0.00142449267065568,0.00177504763982262,0.00188031885201983,0.00186987594112013,0.00196264974679068,0.00251104051877568,0.0016327771541384,0.00135881263018565,0.00229439517135843,0.00136087109338267,0.00178838530039198,0.00126702406810264,0.00149304358995744,0.00215732572051602,0.00143381162079547,0.00180877308117877
0.000930033491694892,0.00126176566367386,0.00116150989934989,0.00162268453892121,0.00208727722364571,0.00191005962395305,0.00187590907700634,0.00373362278451847,0.00193473584836844,0.00255618589892158,0.0018997499391073,0.0015275386573652,0.000882618698767297,0.00106321461244629,0.00128429435785643,0.00192660859809325,0.00230618890429728,0.0016784788904795,0.001743755203849,0.00203122274813381,0.00169353008937479,0.00178220370822637
0.000795281338136379,0.000891184746824442,0.00082257318293547,0.00124269065386703,0.0015517324195758,0.00151378830621003,0.00141354620304155,0.00248931288294788,0.0016398993042535,0.00175539143880232,0.00137559679162028,0.00120906880387231,0.000675691533766185,0.000873093922330848,0.00102511159177092,0.00145786841278881,0.00175257305523026,0.00128930673693514,0.00125769888168533,0.00153774066774753,0.00136462564111114,0.00140230891458436
0.000314219140423682,0.000313311929564739,0.000286589958584301,0.000334893120043045,0.000443702581179031,0.000428373116846051,0.000569740343077898,0.000760742221866908,0.000572696545506988,0.000548879833510224,0.00051142403638845,0.000407499071639475,0.000297283621232868,0.000337102647945682,0.000397026158534678,0.000452976219339905,0.00066367178725707,0.000474376337664349,0.000471555005624366,0.000466149935384597,0.000553951130264338,0.000395066026482216
0.000357707103507993,0.000346213003449514,0.000344325392843248,0.000355589952534543,0.000426062680157683,0.00049029683917042,0.000645482530325299,0.000759597552367402,0.000652184499355171,0.000561665593339093,0.000565047804723445,0.000418955037957161,0.000330862661167599,0.0003769982477712,0.000458748492233405,0.000496219835537976,0.000801629614139858,0.000466353140922528,0.000551084350253263,0.000450891131825142,0.000555653633306769,0.000459883777238513
0.000841273361886443,0.00102965237651119,0.000789267090798693,0.00108954572226582,0.00128548742847888,0.00131097361116994,0.00125564815803968,0.00191055096438116,0.00130646240080973,0.00143643467208746,0.00124913223210817,0.00109146938137073,0.000786818507203659,0.000785263749500985,0.00107448154175729,0.0014003813239367,0.00199480948101385,0.00123194050073056,0.00117720844198319,0.00122217728456887,0.00122615089458783,0.00109165207622571
0.000366057185351569,0.000402465907327314,0.000342404735395207,0.000459537911494109,0.000546927705278749,0.000610857019168131,0.000691956027106765,0.000908245245484536,0.000784089234117226,0.000625257602649441,0.000629998841468318,0.000670144666079372,0.000379625234374299,0.000405913028932367,0.000552140273171047,0.000565253107411063,0.00100037718494239,0.000586621321808598,0.000658160803437988,0.000542668096803559,0.000740531437440594,0.000507317439875111
0.00112104368624036,0.00150721771763841,0.00131897882452129,0.00202451050258996,0.00266678034204374,0.00244320292112079,0.00247435746192912,0.00426506495846346,0.00214940533276635,0.00306959152435133,0.00227559462168809,0.00178769270474041,0.000997111495302313,0.00118566240351696,0.00148756567496592,0.00249907727733848,0.00275298635275878,0.00212783778471195,0.00215090316237343,0.00249658419937401,0.00217846131967563,0.00227401488782642
0.000762432562607394,0.000834367079520743,0.000673985820952199,0.0009994413907328,0.00106735392777368,0.00111394457238355,0.00121337220207828,0.0016737234456701,0.00121642954797545,0.00126226285871892,0.0011967390300972,0.00105556786545776,0.000730579338125892,0.000668784069670606,0.000979785619787466,0.00118561713096194,0.00179933129177756,0.00102739105599295,0.00102792728244038,0.00100718414528063,0.00107993192267582,0.000985868759134409
0.00067212857832119,0.000799402887604484,0.000650857638273341,0.00097426395731124,0.00101718628895532,0.00109296482587617,0.00109246122064084,0.00151257400451889,0.00111675109151918,0.00114444894170905,0.0010943551151848,0.000990558533766357,0.000625856022719543,0.000709828188935336,0.000894938236511967,0.00113014556551527,0.00164939098810782,0.000994689500019531,0.000945425035708859,0.000941524967753811,0.000921028823302705,0.00092527900432912
0.00158434913284406,0.00143434582811179,0.00166019649790383,0.00128002841094411,0.00278756202360483,0.00318086985221833,0.00355334707369231,0.00485386316623211,0.00356194011494744,0.00284697212256248,0.00273173260185372,0.00185913166796827,0.00142259305531589,0.0014564048097791,0.00165845866566694,0.00324961457243232,0.00312664298964923,0.00249926268001321,0.00357849835927894,0.0028182085002743,0.00315678096636345,0.00288384927904189
0.000641391699189964,0.000693928768117146,0.000578248600126861,0.000862446200439231,0.00103164425819526,0.000954778313376946,0.00102823667642161,0.00143190535196253,0.000999028836633939,0.00110271863189922,0.00103636510041319,0.000936391578833142,0.000609107684128966,0.000593767724112559,0.000871871577873552,0.00103520212101039,0.00152086913183307,0.000944592713643371,0.000983903172845464,0.000875539150543775,0.000992775450578754,0.000837069810029661
0.00115649654173577,0.0010509794071888,0.00131817631899667,0.00113879706087168,0.00180288971700251,0.00193456232738363,0.00207955302710114,0.00226502906022329,0.00181479465435902,0.00166974305485899,0.00182932478538098,0.00131262104952906,0.00118356765473984,0.0011391421459527,0.00122969451557005,0.00225043275599222,0.00197006241148785,0.00171552183130398,0.00176146652640594,0.00171597432049595,0.00198635861072059,0.00195765748680596
0.00324060771007911,0.0029875839734637,0.00339398218361739,0.00269690035469536,0.00545575766111403,0.00665409613998573,0.00763948307393626,0.0105519443918362,0.00724550739796951,0.00666800408467848,0.00579411418149434,0.0035355617498121,0.00282816098587727,0.00303718689754647,0.00339268369327715,0.0063289816818293,0.00652567552295326,0.00524712982412203,0.00691813679910445,0.00628695311107253,0.00669725542586015,0.00557490643676856
0.00082915643329754,0.000872973240399148,0.000921919425010798,0.000918828020603574,0.00158060603322929,0.00168590774520471,0.00196364640768956,0.00262731180451311,0.00194928828357805,0.00170431213384021,0.00152476882970053,0.00113158861873809,0.000845711019040697,0.000965555279937737,0.000957451784811268,0.00182549186076554,0.00202745965357899,0.00140003467628037,0.00192364200484726,0.00156477109474207,0.00172852515800311,0.00139362401124407
0.00185313267885949,0.00162775224796201,0.00186134629861432,0.00189673525382676,0.00380763091444354,0.00455793304951382,0.00514123272642819,0.00758119643002936,0.00547837841840151,0.00449903223198217,0.0040699471877847,0.00242309109780976,0.00156028319540952,0.00172926412418058,0.002115623856534,0.00392358599434967,0.00460740224603311,0.00318545685383191,0.00503310721185142,0.00391490117271059,0.0044803829367055,0.0032946960067272
0.00297551434260493,0.00299127351217058,0.00311095914640458,0.00266312520468508,0.0049769079448101,0.00547763519389358,0.00610949185213288,0.00635863823220902,0.00521208601302512,0.00435497229334246,0.00479590945062334,0.00347554890634683,0.00313774739745766,0.00286356129880605,0.00300496705285555,0.00649904711715479,0.00523011894573823,0.00440134812128663,0.00508786779256701,0.00449878887667258,0.00526215767533019,0.00504116951568622
0.000658976293125665,0.000701774976896659,0.000745234803989665,0.000829083449461649,0.00116331484665287,0.00130946327218355,0.00143385911125511,0.00210212620105162,0.00159944118870261,0.00128104470447674,0.00133155224496514,0.00106464788116159,0.000622928413726103,0.000637511656773652,0.000901942677140539,0.00114638873824177,0.00172590207359687,0.00114178332141222,0.00141842142506335,0.00111814630453566,0.00136027287262165,0.00104562729740337
0.00224928518457715,0.00234603405829665,0.00237448615742319,0.0021112103667753,0.00435733897064965,0.00487326911184581,0.00651270615755704,0.00958377686921971,0.00590327448923962,0.00516947228010874,0.00461863429994918,0.00305313670828795,0.00196223904105256,0.00222422222381849,0.00272272631132971,0.00441757339502216,0.00541712074047803,0.00422900620936015,0.0056074966069914,0.00530468373942786,0.00472203616967578,0.00423237228431762
0.00319947046037033,0.00260193651191387,0.00337705267174369,0.00283088903815084,0.00492000411949354,0.00472281771868907,0.00571876734313035,0.00645364297436862,0.00471779998968971,0.00438506851215284,0.00448085731279229,0.00320741663163731,0.00304238103802457,0.00295956864598038,0.00299378736580619,0.00599633320424203,0.00502701303341036,0.00460385639949898,0.00512376713340479,0.0042234427155717,0.00515501157883521,0.00517071081164817
0.00285286874541577,0.00306982161367271,0.00309236660269615,0.0027767550701848,0.00474521972259303,0.00480129649341881,0.00547834307633049,0.00629254973057703,0.0047900139589365,0.0041247515267224,0.0043820557197373,0.00360463642538561,0.00306877231301736,0.0025929321602703,0.00280752088132397,0.0061371342424969,0.00503791613290206,0.00448014272653502,0.00525444890204776,0.00435014046689827,0.00508812370835026,0.00500361231173406
0.00234309661403902,0.00238826176132178,0.00250024930584966,0.00212313709686567,0.00444149708961108,0.00509866601509358,0.00582256789797973,0.0082156112637037,0.00608765142722761,0.00530285157160637,0.0047651742307517,0.00265183075529541,0.0020340738295602,0.00225186533355483,0.0023241330964189,0.00479210289042124,0.00528195225431151,0.0039801067278936,0.0054152050649657,0.00469773209236582,0.00540812321634964,0.00420246437313671
0.000702905970127972,0.000689043685305145,0.000652793573705839,0.000792523414923582,0.00113764293102008,0.00127845776169661,0.00141290927780615,0.00217901741804039,0.00166526593643957,0.0014089954793884,0.00138489838684173,0.00100998060523594,0.000659833553587001,0.000751381842145419,0.000909969957962468,0.00117641029284152,0.00172715184699808,0.00113994180252131,0.00143087540541458,0.00116846029508574,0.00138064932103251,0.000938223557070258
0.000628694428209117,0.000627933054009252,0.00067845563237699,0.000722543334116688,0.00110400407741799,0.00116580284253279,0.00139645132111875,0.00212722454246229,0.00152366502864704,0.00121651999086893,0.00120908615834735,0.000868713064887294,0.000593000804231011,0.000660987503815776,0.000905931320437115,0.00115324878386932,0.00166433380379459,0.00106563426412235,0.0013538750874214,0.00105877296012266,0.00136587332422143,0.00091983447682703
0.000601051109410158,0.000630468316975702,0.000613609765133755,0.000735879796515802,0.000939901173009077,0.0010797925694003,0.00125804352290066,0.00176518200521848,0.00140557858440346,0.00113846171205389,0.00114235511496998,0.000784791103065915,0.000607751961170614,0.000674045087051419,0.000722650703540178,0.00103697760470645,0.00157863501853882,0.0010676879069911,0.0013066053867692,0.000937245740010939,0.00127930869652492,0.000826611631633624
0.000601561998022294,0.000634693663271948,0.000678309229012016,0.000696552109008253,0.00102175778800076,0.00108354194566751,0.00127974478784437,0.00206148362950219,0.00146413059803729,0.00119882373343258,0.00118312841659933,0.000803841168064176,0.000573454294390065,0.000574438351207127,0.000877901449917276,0.00103308221649839,0.00162540941941974,0.000949629006024727,0.00115986752469054,0.00100957519189072,0.0012204854622135,0.00077946439735738
0.000674571840379647,0.000728272533115031,0.000690224772615387,0.000799009089751809,0.000966489130321456,0.00103710160627837,0.00121043433338711,0.00152553517022778,0.00128839799273568,0.00114864851848335,0.00133841263240175,0.000978712761331593,0.000686823151054786,0.000731874435880558,0.000943542780835979,0.00109706492789781,0.00157330005012447,0.00106888199846921,0.00110518410867616,0.000898305988094413,0.00127194954764221,0.000865162910813502
0.000520168067040168,0.000601017280836332,0.000534945487823912,0.000654311900180266,0.000803213764439537,0.000884743384440757,0.000891512209039025,0.00136318960754012,0.000956604632817125,0.000820237007442127,0.000839642578853145,0.000692049870416484,0.000558734747440729,0.000542272522769345,0.000682486315506863,0.000906832514161844,0.00131158018319438,0.000815496873437624,0.000865481035256745,0.000689095419491924,0.000895646742611965,0.000649068764532772
0.000685281880328126,0.00066826886664211,0.000722178588322424,0.000787585614348654,0.000925870195132334,0.000944245841399648,0.0011479762717488,0.00150701812958543,0.00114449902400273,0.00100197759011949,0.00106512084292868,0.000935034840253916,0.000685912326164711,0.000697784847937829,0.000862793149482134,0.00102339332332088,0.00157117921597034,0.000979716577612615,0.000974764418361394,0.00086545805977129,0.00110844496307928,0.000812599090100442
0.000664305208703078,0.000687322527223049,0.000632537222351285,0.000776001940909347,0.000967915622529204,0.00101537627285476,0.000988104171946193,0.001512250964283,0.00118879498373491,0.0010239367617026,0.00104494827223847,0.000865988877631821,0.000665752418617481,0.000667381061945902,0.00082408925751431,0.000978662869899111,0.001498358880692,0.00094204493308741,0.0010398123599308,0.000773046282655136,0.00102246226086586,0.000758777665867738
0.000532123153278964,0.000589024647466226,0.000598513330654423,0.000756375461833276,0.000802851784718372,0.000826330123375504,0.000969631287738195,0.00144081982675564,0.00108706047727353,0.000872359081565409,0.000976400877497723,0.000831253420258514,0.000638507169454005,0.000621861036002702,0.000816280964580977,0.000943142256597517,0.0013414264462961,0.000861767659976366,0.000852559026157508,0.000793283270292207,0.00095824262345522,0.000650893978583186
0.000583002383797717,0.000620866429491107,0.00059629154298694,0.000732822396919881,0.000874990702286903,0.000898395630140942,0.000950277027636302,0.00138720347131061,0.000998362269136165,0.000909679365060025,0.00100838938256348,0.000923461452042162,0.000583413279770144,0.000579348168677836,0.000704274578836532,0.000946357079424285,0.00127345708495177,0.00087271998678704,0.000921594591542965,0.000774709206580571,0.000900617204863439,0.000686536609231461
